frame,time,id,class,center_x,center_y,speed_kmh,center_y_inverted,delta_x,delta_y,theta,delta_theta,cum_delta_theta,windowed_delta_theta,turn_label,distance_moved,distance_moved_meters,overall_turn_label
2094,72.20689655172414,105,car,303,220,21.20778921833335,-220,42.0,-1.0,-0.023805026185069942,-0.023805026185069966,-0.023805026185069966,-0.023805026185069966,straight,42.01190307520001,7.739034777010528,straight
2124,73.24137931034483,105,car,352,220,25.634007312558616,-220,49.0,0.0,0.0,0.023805026185069966,0.0,0.0,straight,49.0,9.026315789473683,straight
2154,74.27586206896552,105,car,402,221,26.35774084364504,-221,50.0,-1.0,-0.01999733397315053,-0.01999733397315051,0.0038076922119194556,0.0038076922119194556,straight,50.00999900019995,9.212368236878937,straight
1758,60.62068965517241,106,car,422,330,17.442195759666067,-330,,,,0.0,,0.0,straight,,,left_turn
1788,61.6551724137931,106,car,424,325,3.1082808374057302,-325,2.0,5.0,1.1902899496825317,0.0,0.0,0.0,straight,5.385164807134504,0.9920040434195138,left_turn
1818,62.689655172413794,106,car,428,315,5.441207968851742,-315,4.0,10.0,1.1902899496825317,0.0,0.0,0.0,straight,10.770329614269007,1.9840080868390275,left_turn
1848,63.72413793103448,106,car,441,299,10.027905153687756,-299,13.0,16.0,0.8884797719201485,-0.30181017776238317,-0.30181017776238317,-0.30181017776238317,right_turn,20.615528128088304,3.7975972867531085,left_turn
1878,64.75862068965517,106,car,460,288,11.446031357843392,-288,19.0,11.0,0.5247957716501074,-0.363684000270041,-0.6654941780324242,-0.6654941780324242,right_turn,21.95449840010015,4.044249705281606,left_turn
1908,65.79310344827586,106,car,483,284,12.395928361501744,-284,23.0,4.0,0.17219081452293902,-0.3526049571271681,-0.7162889573972091,-0.7162889573972091,right_turn,23.345235059857504,4.300438037342172,left_turn
1938,66.82758620689656,106,car,502,289,10.878903751910624,-289,19.0,-5.0,-0.25732371497108864,-0.42951452949402746,-0.7821194866211956,-0.7821194866211956,right_turn,19.6468827043885,3.6191626034399866,left_turn
1968,67.86206896551724,106,car,513,305,10.225976742331174,-305,11.0,-16.0,-0.9685089806599324,-0.7111852656888438,-1.1406997951828712,-1.1406997951828712,right_turn,19.4164878389476,3.576721444016663,left_turn
1998,68.89655172413794,106,car,517,318,8.022119399400287,-318,4.0,-13.0,-1.2722973952087173,-0.303788414548785,-1.0149736802376288,-1.0149736802376288,right_turn,13.601470508735444,2.5055340410828446,left_turn
2028,69.93103448275862,106,car,518,322,2.9872602916449456,-322,1.0,-4.0,-1.3258176636680326,-0.05352026845931501,-0.35730868300810004,-0.35730868300810004,right_turn,4.123105625617661,0.7595194573506217,left_turn
2058,70.96551724137932,106,car,518,322,0.0,-322,0.0,0.0,0.0,1.3258176636680323,1.2722973952087173,1.2722973952087173,straight,0.0,0.0,left_turn
2088,72.0,106,car,518,322,0.0,-322,0.0,0.0,0.0,0.0,1.3258176636680323,1.3258176636680323,straight,0.0,0.0,left_turn
2118,73.03448275862068,106,car,518,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2148,74.06896551724138,106,car,519,322,0.6453658398128054,-322,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
2178,75.10344827586206,106,car,519,323,0.3321818181818182,-323,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
2208,76.13793103448276,106,car,518,323,0.3875454545454545,-323,-1.0,0.0,3.141592653589793,-1.5707963267948966,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
2238,77.17241379310344,106,car,519,323,0.1107272727272727,-323,1.0,0.0,0.0,-3.141592653589793,-4.71238898038469,-4.71238898038469,straight,1.0,0.18421052631578946,left_turn
2268,78.20689655172414,106,car,519,323,0.0,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
2298,79.24137931034483,106,car,519,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2328,80.27586206896552,106,car,519,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2358,81.3103448275862,106,car,520,322,0.5995011017245845,-322,1.0,1.0,0.7853981633974483,0.7853981633974483,0.7853981633974483,0.7853981633974483,straight,1.4142135623730951,0.2605130246476754,left_turn
2388,82.34482758620689,106,car,519,322,0.166090909090909,-322,-1.0,0.0,3.141592653589793,2.356194490192345,3.141592653589793,3.141592653589793,straight,1.0,0.18421052631578946,left_turn
2418,83.37931034482759,106,car,520,322,0.5536363636363636,-322,1.0,0.0,0.0,-3.141592653589793,-0.7853981633974483,-0.7853981633974483,straight,1.0,0.18421052631578946,left_turn
2448,84.41379310344827,106,car,519,322,0.3875454545454545,-322,-1.0,0.0,3.141592653589793,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,1.0,0.18421052631578946,left_turn
2478,85.44827586206897,106,car,519,322,0.2214545454545454,-322,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
2508,86.48275862068965,106,car,519,322,0.0,-322,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
2538,87.51724137931035,106,car,520,322,0.5536363636363636,-322,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
2568,88.55172413793103,106,car,520,322,0.166090909090909,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2598,89.58620689655173,106,car,520,322,0.1107272727272727,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2628,90.6206896551724,106,car,519,321,0.7600276850333575,-321,-1.0,1.0,2.356194490192345,2.356194490192345,2.356194490192345,2.356194490192345,straight,1.4142135623730951,0.2605130246476754,left_turn
2658,91.65517241379312,106,car,519,321,0.0553636363636363,-321,0.0,0.0,0.0,-2.356194490192345,0.0,0.0,straight,0.0,0.0,left_turn
2688,92.6896551724138,106,car,520,321,0.6453658398128054,-321,1.0,0.0,0.0,0.0,-2.356194490192345,-2.356194490192345,straight,1.0,0.18421052631578946,left_turn
2718,93.72413793103448,106,car,520,321,0.4563425616777858,-321,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2748,94.75862068965516,106,car,520,322,0.4982727272727272,-322,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
2778,95.79310344827586,106,car,520,322,0.1107272727272727,-322,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
2808,96.82758620689656,106,car,520,322,0.0553636363636363,-322,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,straight,0.0,0.0,left_turn
2838,97.86206896551724,106,car,520,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2868,98.89655172413794,106,car,520,322,0.166090909090909,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2898,99.93103448275862,106,car,521,322,0.4429090909090908,-322,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
2928,100.96551724137932,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2958,102.0,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
2988,103.03448275862068,106,car,520,322,0.4982727272727272,-322,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
3018,104.06896551724138,106,car,520,322,0.0,-322,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
3048,105.10344827586206,106,car,521,322,0.5536363636363636,-322,1.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
3078,106.13793103448276,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3108,107.17241379310344,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3138,108.20689655172414,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3168,109.24137931034484,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3198,110.27586206896552,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3228,111.3103448275862,106,car,521,322,0.0553636363636363,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3258,112.34482758620688,106,car,521,322,0.2214545454545454,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3288,113.3793103448276,106,car,521,322,0.2214545454545454,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3318,114.41379310344828,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3348,115.44827586206895,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3378,116.48275862068964,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3408,117.51724137931036,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3438,118.55172413793105,106,car,521,322,0.0,-322,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3468,119.58620689655172,106,car,521,323,0.2768181818181818,-323,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
3498,120.6206896551724,106,car,521,323,0.2214545454545454,-323,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
3528,121.65517241379312,106,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,straight,0.0,0.0,left_turn
3558,122.6896551724138,106,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3588,123.72413793103448,106,car,520,323,0.4982727272727272,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
3618,124.75862068965516,106,car,520,323,0.0,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
3648,125.79310344827586,106,car,520,323,0.0,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
3678,126.82758620689656,106,car,520,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3708,127.86206896551724,106,car,521,323,0.0553636363636363,-323,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
3738,128.89655172413794,106,car,521,323,0.4982727272727272,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3768,129.93103448275863,106,car,520,323,0.3321818181818182,-323,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
3798,130.9655172413793,106,car,520,323,0.0,-323,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
3828,132.0,106,car,520,323,0.0,-323,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
3858,133.0344827586207,106,car,520,323,0.0553636363636363,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
3888,134.06896551724137,106,car,520,324,0.4982727272727272,-324,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
3918,135.10344827586206,106,car,520,324,0.0,-324,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
3948,136.13793103448276,106,car,519,324,0.166090909090909,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
3978,137.17241379310346,106,car,519,324,0.4429090909090908,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
4008,138.20689655172413,106,car,519,324,0.0553636363636363,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
4038,139.24137931034485,106,car,520,324,0.0553636363636363,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
4068,140.27586206896552,106,car,520,324,0.4982727272727272,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4098,141.31034482758622,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4128,142.3448275862069,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4158,143.3793103448276,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4188,144.41379310344828,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4218,145.44827586206895,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4248,146.48275862068965,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4278,147.51724137931035,106,car,520,324,0.0553636363636363,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4308,148.55172413793105,106,car,519,324,0.3875454545454545,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
4338,149.58620689655172,106,car,519,324,0.2768181818181818,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
4368,150.6206896551724,106,car,519,324,0.1107272727272727,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
4398,151.6551724137931,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4428,152.68965517241378,106,car,520,324,0.5536363636363636,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
4458,153.72413793103448,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4488,154.75862068965515,106,car,519,324,0.4429090909090908,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
4518,155.79310344827587,106,car,519,324,0.0,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
4548,156.82758620689654,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
4578,157.86206896551724,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4608,158.89655172413794,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4638,159.93103448275863,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4668,160.9655172413793,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4698,162.0,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4728,163.0344827586207,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4758,164.06896551724137,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4788,165.10344827586206,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4818,166.13793103448276,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4848,167.17241379310346,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4878,168.20689655172413,106,car,520,324,0.5536363636363636,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
4908,169.24137931034485,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
4938,170.27586206896552,106,car,519,324,0.5536363636363636,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
4968,171.31034482758622,106,car,519,324,0.0,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
4998,172.3448275862069,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
5028,173.3793103448276,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5058,174.41379310344828,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5088,175.44827586206895,106,car,519,323,0.5536363636363636,-323,0.0,1.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
5118,176.48275862068965,106,car,519,323,0.1107272727272727,-323,0.0,0.0,0.0,-1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
5148,177.51724137931035,106,car,519,324,0.4982727272727272,-324,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
5178,178.55172413793105,106,car,519,324,0.0,-324,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
5208,179.58620689655172,106,car,519,323,0.5536363636363636,-323,0.0,1.0,1.5707963267948966,1.5707963267948966,3.141592653589793,3.141592653589793,straight,1.0,0.18421052631578946,left_turn
5238,180.6206896551724,106,car,519,323,0.0,-323,0.0,0.0,0.0,-1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
5268,181.6551724137931,106,car,519,323,0.0,-323,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,left_turn
5298,182.68965517241375,106,car,519,324,0.5536363636363636,-324,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
5328,183.72413793103448,106,car,519,324,0.0,-324,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
5358,184.7586206896552,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,straight,0.0,0.0,left_turn
5388,185.79310344827587,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5418,186.8275862068965,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5448,187.86206896551724,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5478,188.89655172413796,106,car,519,323,0.4429090909090908,-323,0.0,1.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
5508,189.93103448275863,106,car,519,324,0.3875454545454545,-324,0.0,-1.0,-1.5707963267948966,-3.141592653589793,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
5538,190.9655172413793,106,car,519,324,0.0,-324,0.0,0.0,0.0,1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,left_turn
5568,192.0,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,straight,0.0,0.0,left_turn
5598,193.0344827586207,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5628,194.06896551724137,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5658,195.1034482758621,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5688,196.1379310344828,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5718,197.17241379310343,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5748,198.20689655172413,106,car,519,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5778,199.24137931034485,106,car,520,324,0.5536363636363636,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
5808,200.27586206896552,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5838,201.31034482758625,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5868,202.3448275862069,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5898,203.3793103448276,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5928,204.41379310344828,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5958,205.44827586206893,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
5988,206.48275862068965,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6018,207.51724137931035,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6048,208.55172413793105,106,car,520,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6078,209.5862068965517,106,car,520,323,0.5536363636363636,-323,0.0,1.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
6108,210.6206896551724,106,car,520,323,0.0,-323,0.0,0.0,0.0,-1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
6138,211.6551724137931,106,car,521,323,0.5536363636363636,-323,1.0,0.0,0.0,0.0,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
6168,212.68965517241375,106,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6198,213.72413793103448,106,car,521,323,0.0,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6228,214.7586206896552,106,car,521,324,0.5536363636363636,-324,0.0,-1.0,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,-1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
6258,215.79310344827587,106,car,521,324,0.0,-324,0.0,0.0,0.0,1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
6288,216.8275862068965,106,car,521,324,0.0,-324,0.0,0.0,0.0,0.0,1.5707963267948966,1.5707963267948966,straight,0.0,0.0,left_turn
6318,217.86206896551724,106,car,522,324,0.5536363636363636,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
6348,218.89655172413796,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6378,219.93103448275863,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6408,220.9655172413793,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6438,222.0,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6468,223.0344827586207,106,car,523,324,0.4982727272727272,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
6498,224.06896551724137,106,car,522,324,0.4982727272727272,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
6528,225.1034482758621,106,car,522,324,0.0,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
6558,226.1379310344828,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
6588,227.17241379310343,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6618,228.20689655172413,106,car,522,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6648,229.24137931034485,106,car,523,324,0.0553636363636363,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
6678,230.27586206896552,106,car,523,324,0.4429090909090908,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6708,231.31034482758625,106,car,523,324,0.0,-324,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
6738,232.3448275862069,106,car,522,324,0.5536363636363636,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-3.141592653589793,-3.141592653589793,straight,1.0,0.18421052631578946,left_turn
6768,233.3793103448276,106,car,523,324,0.5536363636363636,-324,1.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,1.0,0.18421052631578946,left_turn
6798,234.41379310344828,106,car,522,324,0.5536363636363636,-324,-1.0,0.0,3.141592653589793,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,1.0,0.18421052631578946,left_turn
6828,235.44827586206893,106,car,522,324,0.0,-324,0.0,0.0,0.0,-3.141592653589793,-6.283185307179586,-6.283185307179586,straight,0.0,0.0,left_turn
6858,236.48275862068965,106,car,522,324,0.0553636363636363,-324,0.0,0.0,0.0,0.0,-3.141592653589793,-3.141592653589793,straight,0.0,0.0,left_turn
6888,237.51724137931035,106,car,523,324,0.4982727272727272,-324,1.0,0.0,0.0,0.0,0.0,0.0,straight,1.0,0.18421052631578946,left_turn
6918,238.55172413793105,106,car,523,323,0.5995011017245846,-323,0.0,1.0,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5707963267948966,straight,1.0,0.18421052631578946,left_turn
6948,239.5862068965517,106,car,523,323,0.2768181818181818,-323,0.0,0.0,0.0,-1.5707963267948966,0.0,0.0,straight,0.0,0.0,left_turn
6978,240.6206896551724,106,car,523,323,0.2768181818181817,-323,0.0,0.0,0.0,0.0,-1.5707963267948966,-1.5707963267948966,straight,0.0,0.0,left_turn
7008,241.6551724137931,106,car,523,323,0.1107272727272727,-323,0.0,0.0,0.0,0.0,0.0,0.0,straight,0.0,0.0,left_turn
